"","year","country","weight","langEn","langFr","langOth","langSurveyFr","langSurveyEn","yrBirth","age","age34m","age35p54","age55p","female","relProtest","relCatho","relJewish","relAllOther","relAllChrist","relNone","married","educBHS","educHS","educUniv","ethnAboriginal","ethnWest","ethnEastEur","ethnSubAfrica","ethnMidEastSthAsia","ethnEastAsia","ethnVisible","yearArrivedCdn","immigrantYrInCdn","immigrant","immigrantTen","immigrantLibIncumb","immigrantConsIncumb","urban","rural","incomeLow","incomeMid","incomeHigh","childrenHH","employed","unionHH","publicSect","nfld","pei","ns","nb","quebec","ontario","manitoba","sask","alberta","bc","west","maritimes","roc","religiosity","rightist","rightist_full","libIdpre88","pConsIdpre88","ndpIdpre88","noIdpre88","libIdpreScale88","pConsIdpreScale88","ndpIdpreScale88","strengthIdpre88","ppFeelLib88","ppFeelPCons88","ppFeelNdp88","leadFeelLibpre88","leadFeelPConspre88","leadFeelNdppre88","votedNot88","votedLib88","votedPCons88","votedNdp88","voted_LCN88","voteIntentNot88","voteIntentLib88","voteIntentCons88","voteIntentNdp88","voteIntent88","issAllEcnMI","issEnvMI","issFrgnMI","issImmgAborMI","issAllSocPrMI","issAllMoralMI","issDeath88","issWomMI","issQcMI","issHlthMI","issRghtsMI","issCorrupMI","issFarmerFeel88","issPoorFeel88","issElderlyFeel88","issWomFemFeel88","issLabourFeel88","issEngCanFeel88","issImmgRaceFeel88","issAborigFeel88","issAmericansFeel88","issImmgAdmit88","issEnvVsJobs88","issQcFeel88","issQcSovBin88","issQcSovBin88_WithRoc","issQcSovFour88","govtRightThing","corrupGovt","polInter1Fed88","polInfo2Fed88","x_polInterest88"
"1649",1988,"CAN",0.242237612605095,0,1,0,1,0,1950,38,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,1,1,0,NA,0,0,0,1,0,0,0,0,0,0,0,1,1,1,NA,NA,0,0,0,1,0,0,0,0,0.1,0.3,0.4,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.25,0.5,0.75,0.25,0.5,0.5,0.5,0.25,NA,0,1,0.5,NA,0,NA,1,1,0.5,0.5,0.5
"1650",1988,"CAN",1.13515305519104,0,1,0,1,0,1955,33,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0.66,0,0,0.66,0.55,0.6,0.2,NA,NA,NA,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.9,0.9,0.5,0.3,0.5,0.3,0.6,NA,0,0,0.9,0,0,0,1,0.5,0.5,0.5,0.5
"1651",1988,"CAN",1.93895971775055,1,0,0,0,1,1955,33,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,NA,NA,0,0,1,0,0,0,0.66,0.66,0.25,0.25,0.6,0.51,NA,0.61,0,0,0,1,3,0,0,0,1,"NDP",1,0,0,0,0,0,1,0,0,0,0,0,0.75,0.75,0.7,0.7,0.6,0.8,0.6,0.7,NA,0,1,0.6,NA,0,NA,0.5,1,0.75,0.75,0.75
"1652",1988,"CAN",0.111730426549911,1,0,0,0,1,1923,65,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.66,NA,NA,1,0,0,0,0.66,0,0,0.66,0.5,0.5,0.3,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.4,0.5,NA,NA,0.5,NA,NA,NA,0,1,0.5,NA,0,NA,1,0.5,0.5,0.5,0.5
"1653",1988,"CAN",1.13515305519104,0,1,0,1,0,1954,34,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.66,NA,NA,0,0,0,0,0,0,0.33,0.33,NA,NA,NA,NA,NA,NA,0,0,0,1,3,0,0,0,1,"NDP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.5,NA,NA,0,0,0
"1654",1988,"CAN",2.33820509910583,1,0,0,0,1,1926,62,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.33,1,0.75,0,0,0,1,0,0,0,0,0.5,0.6,0.25,0.4,0.5,NA,0,0,1,0,2,0,0,1,0,"Conservatives",0,0,0,0,0,0,NA,0,0,0,0,0,0.8,0.6,0.77,0.8,0.5,0.6,0.5,0.6,NA,0.5,NA,0.8,NA,0,NA,NA,NA,0.75,0.75,0.75
"1655",1988,"CAN",3.89700841903687,1,0,0,0,1,1936,52,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,1,NA,NA,NA,1,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,1,1,NA,NA,0.9,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0
"1656",1988,"CAN",1.55880343914032,1,0,0,0,1,1929,59,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.66,NA,NA,0,0,0,1,0,0,0,0,0.4,0.5,0.3,0.6,0.4,NA,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,1,0,0,0,0,0,0.7,0.7,0.8,0.4,0.4,0.7,0.5,0.8,NA,1,0.5,0.5,NA,0,NA,1,0.5,0.75,0.75,0.75
"1657",1988,"CAN",1.45421981811523,0,0,1,0,1,1928,60,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,1,1,NA,NA,0,1,0,0,0,1,0,1,0.4,1,0.5,0.25,1,0.5,0,0,1,0,2,0,0,1,0,"Conservatives",0,0,0,0,0,0,NA,0,0,0,0,0,0.8,0.9,0.8,0.5,NA,0.9,NA,0.6,NA,0,NA,0.5,NA,0,NA,NA,NA,0.75,1,0.875
"1658",1988,"CAN",2.27030611038208,0,1,0,1,0,1943,45,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,1,0,1,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,1,0,0,0,0,0.45,0.65,0.25,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.75,0.65,0.9,0.45,0.5,0.7,0.55,0.55,NA,0,1,0.8,1,1,0.66,0.5,0.5,0.5,0.5,0.5
"1659",1988,"CAN",1.36639225482941,1,0,0,0,1,1947,41,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,1,1,1,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0.66,NA,NA,1,0,0,0,1,0,0,1,0.7,0.5,0.3,0.05,0.35,0.25,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,NA,0,1,0.5,0,0,0,0.5,1,0.75,0.5,0.625
"1660",1988,"CAN",2.33820509910583,1,0,0,0,1,1967,21,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0.33,0,0.33,0.3,0.9,0.7,0.5,0.6,0.8,0,0,0,1,3,0,0,0,1,"NDP",1,0,0,0,0,0,NA,0,0,0,0,0,0.85,0.85,0.9,0.2,0.9,0.8,0.85,0.9,NA,0,NA,0.85,NA,0,NA,0.5,0,0.75,0.5,0.625
"1661",1988,"CAN",1.55880343914032,1,0,0,0,1,1942,46,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,0,0,1,0,0,0,0.66,0.66,0.7,0.6,0.5,0.3,0.5,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.9,0.8,0.9,0.4,0.7,0.9,0.9,0.7,NA,0,1,0.4,NA,0,NA,0.5,1,0.75,0.75,0.75
"1662",1988,"CAN",0.360253095626831,1,0,0,0,1,1904,84,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,0.75,0.3,NA,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.9,0.65,0.3,0.8,0.6,0.75,NA,NA,1,NA,NA,0,NA,1,1,1,0.75,0.875
"1663",1988,"CAN",0.484739929437637,1,0,0,0,1,1956,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0.7,0.6,0.4,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0.8,0.8,0.8,0.4,0.5,0.8,0.5,0.7,NA,0,1,0.5,NA,0,NA,0.5,0.5,0.75,0.5,0.625
"1664",1988,"CAN",1.13515305519104,0,1,0,1,0,1938,50,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,1,0,0,0,0,0.6,0.8,0.4,NA,0.9,NA,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,1,0,0,0,0,0,0.8,0.8,0.75,0.3,0.6,0.8,0.75,0.75,NA,0,0,0.8,0,0,0,0,0.5,0.75,0.75,0.75
"1665",1988,"CAN",0.731678128242493,1,0,0,0,1,1936,52,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,0,1,0,NA,0,0,0,0,0,0,0,0,1,0,1,0,1,0.66,1,0.75,0,1,0,0,0,1,0,1,0.5,0.85,0.1,0.1,0.99,0,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,NA,0,0,0,0,0,0.8,0.8,0.9,0.3,0.1,0.8,0.7,0.8,NA,0,NA,0.8,NA,0,NA,NA,NA,1,1,1
"1666",1988,"CAN",0.484739929437637,0,0,1,0,1,1920,68,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.66,NA,NA,0,0,1,0,0,0,1,1,0.1,0.05,0.75,NA,0,0.8,0,0,0,1,3,0,0,0,1,"NDP",1,0,0,0,0,0,1,0,0,0,0,0,0.75,0.8,0.85,0.2,0.5,0.7,0.4,0.85,0,0.5,0,0.45,NA,0,NA,1,1,1,0.75,0.875
"1667",1988,"CAN",1.13515305519104,0,1,0,1,0,1959,29,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33,NA,NA,0,0,0,1,0,0,0,0,0.2,0.3,0.4,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.7,0.5,0,0,0.2,0.3,0.05,1,1,NA,0.7,0,0,0,NA,NA,0.5,0,0.25
"1668",1988,"CAN",0.731678128242493,1,0,0,0,1,1963,25,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.33,NA,NA,0,1,0,0,0,0.66,0,0.66,0.5,0.8,0.5,0.4,0.75,NA,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,NA,0,0,0,0,0,0.75,0.75,0.75,0.7,0.7,0.8,0.7,0.7,NA,1,NA,0.7,NA,0,NA,NA,NA,0.75,0.5,0.625
"1669",1988,"CAN",1.70272958278656,0,1,0,1,0,1962,26,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,NA,NA,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33,NA,NA,0,0,0,1,0,0,0,0,0.45,0.5,0.45,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.6,0.4,0.5,0.4,0.5,0.3,NA,0,NA,0.5,NA,NA,0.5,NA,NA,0,0.5,0.25
"1670",1988,"CAN",0.576754152774811,0,1,0,1,0,1962,26,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0.66,0,0,0.66,0.75,0.65,0.4,0.3,0.5,0.7,0,1,0,0,1,0,1,0,0,"Liberals",0,1,0,0,0,0,1,0,0,0,0,0,0.9,0.9,0.6,0.3,0.2,0.8,0.7,0.5,NA,1,1,0.8,NA,0,NA,1,1,1,1,1
"1671",1988,"CAN",0.484739929437637,1,0,0,0,1,1954,34,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,0,0,0,0.15,0.2,0.3,NA,NA,NA,0,0,0,1,3,0,0,0,1,"NDP",0,0,0,0,0,0,NA,0,0,0,0,0,0.75,0.7,0.8,0.49,0.6,0.75,0.55,0.7,NA,0,NA,0.8,NA,0,NA,NA,NA,0.5,0.5,0.5
"1672",1988,"CAN",0.56757652759552,0,1,0,1,0,1961,27,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,0,1,0,0,0,1,0,1,0.55,0.7,0.45,0.3,0.8,0.5,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,NA,0,0,0,0,0,1,0.8,0.8,0.65,0.55,0.8,0.8,0.7,NA,0.5,0.5,0.8,1,1,1,1,1,0.75,0.5,0.625
"1673",1988,"CAN",1.55880343914032,0,0,1,0,1,1948,40,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1968,20,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.33,NA,NA,1,0,0,0,0.66,0,0,0.66,0.7,0.5,0.6,0.85,0.2,0.75,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,NA,0,0,0,0,0,0.75,0.75,0.8,0.8,0.8,0.75,0.8,0.8,NA,0.5,NA,0.8,NA,0,NA,NA,NA,1,1,1
"1674",1988,"CAN",3.11760687828064,1,0,0,0,1,1967,21,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,0,1,0,0,0,1,0,1,0.5,0.6,0.25,0.8,0.9,0.3,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,NA,0,0,0,0,0,0.75,0.8,0.8,0.6,0.7,0.8,0.85,0.9,NA,0,NA,0.8,NA,0,NA,NA,NA,1,1,1
"1675",1988,"CAN",1.55880343914032,1,0,0,0,1,1931,57,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,0,1,0,0,0,0.66,0,0.66,NA,NA,NA,0.45,0.7,0.5,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.75,0.75,0.75
"1676",1988,"CAN",1.00459730625153,1,0,0,0,1,1943,45,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.65,0.6,0.4,0.6,0.85,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.95,0.8,0.9,0.98,0,0.75,0.5,0.5,NA,0,0,0.75,NA,0,NA,1,0.5,0.75,0.5,0.625
"1677",1988,"CAN",2.33820509910583,1,0,0,0,1,1932,56,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,1,0,1,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0.66,1,0.75,0,1,0,0,0,0.66,0,0.66,0.25,0.75,0.4,0.3,0.6,0.4,0,0,1,0,2,0,0,1,0,"Conservatives",0,0,0,0,0,0,1,0,0,0,0,0,0.8,0.6,0.6,0.75,0.3,0.5,0.6,0.6,NA,0,1,0.6,NA,0,NA,0.5,0.5,1,1,1
"1678",1988,"CAN",1.55880343914032,1,0,0,0,1,1947,41,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.33,0,0.25,0,0,1,0,0,0,0.66,0.66,0.6,0.4,0.7,0.4,0.2,0.8,0,0,0,1,3,0,0,0,1,"NDP",1,0,0,0,0,0,NA,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,NA,0,NA,0.7,NA,0,NA,NA,NA,0.75,0.75,0.75
"1679",1988,"CAN",1.00459730625153,0,1,0,1,0,1926,62,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,NA,NA,0,0,0,1,0,0,0,0,0.4,0.4,0,NA,0.65,NA,0,0,1,0,2,0,0,1,0,"Conservatives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0,0.7,0.5,0.28,0.7,0.4,0.2,NA,0,NA,0.5,NA,0,NA,NA,NA,0.75,0.75,0.75
"1680",1988,"CAN",0.910928130149841,0,0,1,0,1,1952,36,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1972,16,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,1,0,0,0,0,0.75,0.85,0.75,0.75,0.6,0.5,0,1,0,0,1,0,1,0,0,"Liberals",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.9,0.95,1,0.6,0.4,0.75,0.75,0.7,NA,1,1,1,0,0,0,0.5,0.5,0,0.75,0.375
"1681",1988,"CAN",0.77940171957016,1,0,0,0,1,1954,34,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,1,0,0,0,0.66,0,0,0.66,0.3,0.4,0.75,0.7,0.3,0.85,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.6,0.8,0.95,0.75,0.75,0.8,0.6,0.75,NA,1,1,0.75,NA,0,NA,1,0.5,0.75,1,0.875
"1682",1988,"CAN",0.502298653125763,1,0,0,0,1,1957,31,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,0,1,1,NA,0,0,1,0,0,0,0,0,0,0,0,1,1,0.33,NA,NA,0,0,0,0,0,0.33,0,0.33,0.1,0.8,0.7,NA,0.6,0.4,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,1,0,0,0,0,0,0.9,0.8,1,0.8,0.9,0.8,0.6,0.2,NA,0,1,0.5,NA,0,NA,1,1,0.75,0.75,0.75
"1683",1988,"CAN",1.55880343914032,1,0,0,0,1,1917,71,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1940,48,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0.06,0.02,0,0.15,0.02,0.85,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0.85,0.65,1,0.51,0.35,0.75,0.75,1,NA,0.5,0,0,NA,0,NA,1,0.5,1,1,1
"1684",1988,"CAN",3.11760687828064,1,0,0,0,1,1933,55,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.66,NA,NA,0,0,0,1,0,0,0,0,0.3,0.2,0.1,0.7,0.5,NA,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,1,0,0,0,0,0,0.75,0.75,1,0.75,0.6,1,0.5,0.5,NA,1,1,0.4,NA,0,NA,0.5,0.5,0.75,0.75,0.75
"1685",1988,"CAN",1.70272958278656,0,1,0,1,0,1943,45,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0.33,0,0.33,0.5,0.5,0,NA,0.75,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.66,0.8,0.5,0.4,0.66,0.5,0.6,NA,1,NA,0.75,0,0,0.33,NA,NA,0.5,0.5,0.5
"1686",1988,"CAN",1.13515305519104,0,1,0,1,0,1967,21,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0.4,0.8,0,0,0,1,3,0,0,0,1,"NDP",1,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0.66,NA,NA,0.5,0.75,0.625
"1687",1988,"CAN",1.13515305519104,0,1,0,1,0,1956,32,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,1,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0.66,0,0,0.66,0.45,0.4,0.5,0.1,0.3,0.6,0,0,0,1,3,0,0,0,1,"NDP",1,0,0,0,0,0,1,0,0,0,0,0,0.8,0.9,0.9,0.65,0.5,0.85,0.9,0.9,NA,1,1,0.9,0,0,0.33,0.5,1,0.5,0.75,0.625
"1688",1988,"CAN",1.13515305519104,0,1,0,1,0,1941,47,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,0.3,0.5,0.5,0,0,0,1,3,0,0,0,1,"NDP",1,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,1,NA,NA,0.5,0.5,0.5
"1689",1988,"CAN",0.77940171957016,1,0,0,0,1,1954,34,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1967,21,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.66,NA,NA,0,1,0,0,0,0.66,0,0.66,NA,NA,NA,0.5,0.5,0.3,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0.75,0.5,0.625
"1690",1988,"CAN",0.576754152774811,0,1,0,1,0,1951,37,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,0,1,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0.5,0,1,0,0,0,0.66,0,0.66,0.35,0.75,0.45,0.4,0.8,0.5,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,1,0,0,0,0,0,0.75,0.8,0.8,0.45,0.6,0.6,0.5,0.7,NA,0,0,0.9,NA,0,NA,0.5,1,1,1,1
"1691",1988,"CAN",0.853546440601349,1,0,0,0,1,1946,42,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.33,NA,NA,1,0,0,0,0.66,0,0,0.66,0.85,0.75,0.5,0.75,0.6,NA,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,NA,0,0,0,0,0,0.9,0.9,1,0.9,0.7,1,1,1,NA,0.5,NA,0.01,NA,0,NA,NA,NA,0.75,0.5,0.625
